NotesID|OrderID|Note_Date|Note_Time|Details|Role
667|92|3/1/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
668|92|3/1/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
669|216|3/1/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
670|216|3/1/2005|12/31/1899|NOTE: Manufactures early childhood furniture.  Internal use.|admin
671|216|3/1/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
672|216|3/1/2005|12/31/1899|NOTE: Manufactures early childhood furniture.  Internal use.|admin
673|219|3/1/2005|12/31/1899|"Status Changed To: ""Won Deal"""|admin
674|219|3/1/2005|12/31/1899|"Status Changed To: ""Won Deal"""|admin
675|219|3/1/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
676|218|3/1/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
677|217|3/1/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
678|212|3/1/2005|12/31/1899|"Account Info = ""Engineering"", Price = """""|admin
683|216|3/2/2005|12/31/1899|"Authorization Changed to ""Yes"""|
684|216|3/2/2005|12/31/1899|NOTE: Sample shipped via UPS Ground on 3/2/05|admin
685|216|3/2/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
686|222|3/3/2005|12/31/1899|"Account Info = ""Cesar"", Price = ""Purchasing"""|admin
687|222|3/3/2005|12/31/1899|NOTE: Customer called in not happy with current supplier|admin
688|215|3/3/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
689|215|3/3/2005|12/31/1899|NOTE: student|admin
690|227|3/3/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
691|227|3/3/2005|12/31/1899|NOTE: TEESET|admin
692|227|3/3/2005|12/31/1899|"Account Info = """", Price = ""TEST"""|admin
693|227|3/3/2005|12/31/1899|"Account Info = ""Decision Maker Name"", Price = ""Decision Maker Title"""|admin
694|227|3/3/2005|12/31/1899|"Authorization Changed to ""No"""|345345345
695|227|3/3/2005|12/31/1899|NOTE: tert|admin
696|227|3/3/2005|12/31/1899|"Status Changed To: ""Working Sale"""|admin
697|233|3/3/2005|12/31/1899|"Decision Maker Name = ""Decision Maker Name"", Decision Maker Title = ""Decision Maker Title"""|admin
698|233|3/3/2005|12/31/1899|"Authorization Changed to ""Yes"""|Authorized By
699|233|3/3/2005|12/31/1899|NOTE: test|admin
700|233|3/3/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
461|203|2/23/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
462|203|2/23/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
463|204|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
464|195|2/23/2005|12/31/1899|NOTE: FEO502W-DU|admin
465|195|2/23/2005|12/31/1899|"Account Info = ""Alejandro"", Price = ""Engineering"""|admin
466|195|2/23/2005|12/31/1899|NOTE: FE0502W-DU|admin
467|196|2/23/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
468|205|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
469|206|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
470|207|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
471|208|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
472|202|2/23/2005|12/31/1899|NOTE: Waiting for new Sunlike Version|admin
473|136|2/23/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
474|136|2/23/2005|12/31/1899|"Account Info = """", Price = """""|admin
475|109|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
476|109|2/23/2005|12/31/1899|NOTE: waiting on reply to email|admin
477|109|2/23/2005|12/31/1899|NOTE: waiting on reply to email|admin
478|36|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
479|36|2/23/2005|12/31/1899|NOTE: waiting on response to email|admin
480|44|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
481|44|2/23/2005|12/31/1899|NOTE: waiting on response to email|admin
482|70|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
483|70|2/23/2005|12/31/1899|NOTE: awaiting reply to email|admin
484|79|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
485|79|2/23/2005|12/31/1899|NOTE: awaiting reply to email|admin
486|2|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
487|2|2/23/2005|12/31/1899|NOTE: waiting on reply to email sent|admin
488|2|2/23/2005|12/31/1899|NOTE: waiting on reply to email|admin
489|31|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
490|31|2/23/2005|12/31/1899|NOTE: awaiting reply to email sent|admin
491|122|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
492|122|2/23/2005|12/31/1899|NOTE: waiting to hear back from customer|admin
493|102|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
494|102|2/23/2005|12/31/1899|NOTE: waiting to hear back on email sent|admin
495|18|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
496|18|2/23/2005|12/31/1899|NOTE: waiting to hear back from customer on email|admin
497|131|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
498|131|2/23/2005|12/31/1899|NOTE: sent email for more info as well as credit info.|admin
499|24|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
500|24|2/23/2005|12/31/1899|NOTE: sent email to customer - appears to be a student|admin
501|37|2/23/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
502|37|2/24/2005|12/31/1899|NOTE: waiting to hear back from customer|admin
503|59|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
504|59|2/24/2005|12/31/1899|NOTE: sent email to customer for more info (LD)|admin
505|114|2/24/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
506|114|2/24/2005|12/31/1899|NOTE: needed a replacement part - referred to disti|admin
507|113|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
508|113|2/24/2005|12/31/1899|NOTE: waiting on response to email for more info|admin
509|23|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
510|23|2/24/2005|12/31/1899|NOTE: sent email for more info. to qualify|admin
511|25|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
512|25|2/24/2005|12/31/1899|NOTE: waiting on more info. from customer|admin
513|41|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
514|41|2/24/2005|12/31/1899|NOTE: waiting on reply to email for more info|admin
515|41|2/24/2005|12/31/1899|NOTE: waiting on reply to email for more info|admin
516|107|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
517|107|2/24/2005|12/31/1899|NOTE: student - sent email for more info.|admin
518|121|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
519|121|2/24/2005|12/31/1899|NOTE: invalid phone number - will send email|admin
520|4|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
521|4|2/24/2005|12/31/1899|NOTE: waiting for call back from customer|admin
522|69|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
523|69|2/24/2005|12/31/1899|NOTE: sent email for more info |admin
524|65|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
525|65|2/24/2005|12/31/1899|NOTE: waiting on reply to email|admin
526|62|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
527|62|2/24/2005|12/31/1899|NOTE: awaiting reply from customer|admin
528|76|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
529|76|2/24/2005|12/31/1899|NOTE: waiting on reply to email|admin
530|19|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
531|19|2/24/2005|12/31/1899|NOTE: awaiting reply to email|admin
532|87|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
533|87|2/24/2005|12/31/1899|NOTE: waiting on reply from customer|admin
534|106|2/24/2005|12/31/1899|NOTE: refer to disti - small volumn - personal use|admin
535|9|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
536|9|2/24/2005|12/31/1899|NOTE: sent email to customer for more info.|admin
537|45|2/24/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
538|45|2/24/2005|12/31/1899|NOTE: this is a student - refer to disti|admin
539|75|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
540|75|2/24/2005|12/31/1899|NOTE: sent email to customer for more info. - mailing address is:|admin
541|68|2/24/2005|12/31/1899|"Account Info = """", Price = """""|admin
542|81|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
543|81|2/24/2005|12/31/1899|NOTE: waiting on reply to email|admin
544|103|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
545|103|2/24/2005|12/31/1899|NOTE: awaiting reply to email sent|admin
546|90|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
547|90|2/24/2005|12/31/1899|NOTE: sent email for more info|admin
548|8|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
549|8|2/24/2005|12/31/1899|NOTE: sent email fore more info.|admin
625|210|2/25/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
626|210|2/25/2005|12/31/1899|NOTE: student|admin
627|202|2/25/2005|12/31/1899|NOTE: waiting for new version sample from Sunlike|admin
628|207|2/25/2005|12/31/1899|NOTE: Waiting for new version Sunlike part |admin
629|205|2/25/2005|12/31/1899|NOTE: Sent email on 2/23/05|admin
630|208|2/25/2005|12/31/1899|NOTE: sent email on 2/23/05 no response|admin
631|204|2/25/2005|12/31/1899|NOTE: sent email on 2/23/05 no response|admin
632|204|2/25/2005|12/31/1899|NOTE: Sent email on 2/23/05 no response|admin
633|207|2/25/2005|12/31/1899|"Account Info = ""Engineering"", Price = ""NA"""|admin
634|207|2/25/2005|12/31/1899|NOTE: Visa 4504-4000-0264-2093 EXP 07/06|admin
635|208|2/25/2005|12/31/1899|NOTE: emailed 2/23/05 no response|admin
636|209|2/25/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
637|209|2/25/2005|12/31/1899|NOTE: Left voice mail on 2/23/05|admin
638|214|2/25/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
639|214|2/25/2005|12/31/1899|NOTE: emailed 2/25/05|admin
640|212|2/25/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
641|212|2/25/2005|12/31/1899|NOTE: Left voice mail 2/25/05|admin
642|211|2/25/2005|12/31/1899|NOTE: emailed 2/25/05|admin
643|211|2/25/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
644|211|2/25/2005|12/31/1899|NOTE: emailed 2/25/05|admin
679|209|3/1/2005|12/31/1899|"Account Info = ""Engineering"", Price = ""Engineering"""|admin
680|209|3/1/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
681|207|3/1/2005|12/31/1899|"Status Changed To: ""Sample Back Ordered"""|admin
682|202|3/1/2005|12/31/1899|"Status Changed To: ""Sample Back Ordered"""|admin
702|233|3/3/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
703|233|3/3/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
704|233|3/3/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
705|233|3/3/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
706|233|3/3/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
707|233|3/3/2005|12/31/1899|"Status Changed To: ""Sample Back Ordered"""|admin
708|233|3/3/2005|12/31/1899|"Status Changed To: ""Sales Contact - Pending"""|admin
709|233|3/3/2005|12/31/1899|"Status Changed To: ""Working Sale"""|admin
710|233|3/3/2005|12/31/1899|"Status Changed To: ""Won Deal"""|admin
711|233|3/3/2005|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
576|1|2/24/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
577|1|2/24/2005|12/31/1899|NOTE: small volumn - referred to disti|admin
578|50|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
579|50|2/24/2005|12/31/1899|NOTE: waiting to hear back from customer|admin
580|57|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
581|175|2/24/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
582|175|2/24/2005|12/31/1899|"Account Info = """", Price = """""|admin
583|106|2/24/2005|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
584|176|2/24/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
585|176|2/24/2005|12/31/1899|NOTE: student - referred to disti|admin
586|185|2/24/2005|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
587|194|2/24/2005|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
588|97|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
589|97|2/24/2005|12/31/1899|NOTE: sent email to customer 2/23/05|admin
590|91|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
591|91|2/24/2005|12/31/1899|NOTE: sent email to customer 2/24/05|admin
592|68|2/24/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
593|68|2/24/2005|12/31/1899|NOTE: shipped 1/21/05|admin
594|49|2/24/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
595|49|2/24/2005|12/31/1899|NOTE: also shipped and125CRP - shipped 12/23/04|admin
596|48|2/24/2005|12/31/1899|"Status Changed To: ""Project Cancelled"""|admin
597|42|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
598|42|2/24/2005|12/31/1899|NOTE: sent email - seems to be a personal request 2/24/05|admin
599|27|2/24/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
600|27|2/24/2005|12/31/1899|NOTE: shipped 12/3/04|admin
601|57|2/24/2005|12/31/1899|NOTE: exp. date is 06/06|admin
602|57|2/24/2005|12/31/1899|"Account Info = """", Price = """""|admin
603|137|2/24/2005|12/31/1899|"Account Info = """", Price = """""|admin
604|14|2/24/2005|12/31/1899|"Account Info = """", Price = """""|admin
605|27|2/24/2005|12/31/1899|NOTE: sent AND720HW instead|admin
606|142|2/24/2005|12/31/1899|NOTE: waiting to hear back from customer|admin
607|91|2/24/2005|12/31/1899|NOTE: send -DU version|admin
608|110|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
609|191|2/24/2005|12/31/1899|"Status Changed To: ""Rejected-No Fit"""|admin
610|191|2/24/2005|12/31/1899|NOTE: duplicate request - |admin
611|190|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
612|190|2/24/2005|12/31/1899|NOTE: 2/24/05 - sent email for more info.|admin
613|173|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
614|173|2/24/2005|12/31/1899|NOTE: sent email for more info. 2-24-05|admin
615|174|2/24/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
616|174|2/24/2005|12/31/1899|NOTE: 2/24/05 - sent email for more info.|admin
617|213|2/24/2005|12/31/1899|NOTE: test|admin
645|215|2/28/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
646|215|2/28/2005|12/31/1899|NOTE: emailed 2/28/05|admin
701|233|3/3/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
712|233|3/3/2005|12/31/1899|"Status Changed To: ""Lost Deal"""|admin
713|236|3/3/2005|12/31/1899|"Decision Maker Name = """", Decision Maker Title = """""|admin
714|236|3/3/2005|12/31/1899|"Decision Maker Name = """", Decision Maker Title = """""|admin
715|216|3/4/2005|12/31/1899|NOTE: Application = College Student|admin
716|217|3/4/2005|12/31/1899|NOTE: Call made 3/2&3/3, appears to be home phone #|admin
717|209|3/4/2005|12/31/1899|"Authorization Changed to ""Yes"""|
718|209|3/4/2005|12/31/1899|NOTE: Sample shipped 3/2/05.|admin
719|209|3/4/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
721|100|3/4/2005|12/31/1899|NOTE: tert|admin
722|100|3/4/2005|12/31/1899|NOTE: TEST|admin
726|100|3/7/2005|12/31/1899|NOTE: TEST|admin
727|239|3/7/2005|12/31/1899|NOTE: TEST|admin
754|245|3/8/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
755|245|3/8/2005|12/31/1899|NOTE: needs controller card and cable agreed to $51.00 extra also need overnight shipping said he|admin
756|245|3/8/2005|12/31/1899|"Decision Maker Name: ""engineering"", Decision Maker Title: ""Joseph"""|admin
757|245|3/8/2005|12/31/1899|"Authorization Changed to ""Yes"""|
758|245|3/8/2005|12/31/1899|NOTE: Needs also PC-TFT-5PA at $51.00 and overnight shipping add to credit card|admin
759|248|3/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
760|248|3/8/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
720|238|3/4/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
723|100|3/4/2005|12/31/1899|"NOTE: Per Jody, part# should be PO125-12D-1238b-2 not ""bt""."|admin
724|100|3/4/2005|12/31/1899|NOTE: Sample shipped today via UPS ground.|admin
725|100|3/4/2005|12/31/1899|"Status Changed To: ""Sample Shipped"""|admin
728|240|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
729|240|3/7/2005|12/31/1899|NOTE: emailed 3/7/05|admin
730|220|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
731|222|3/7/2005|12/31/1899|NOTE: Sent him to our site|admin
732|222|3/7/2005|12/31/1899|"Authorization Changed to ""Pending"""|
733|222|3/7/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
734|222|3/7/2005|12/31/1899|NOTE: refered him to our site|admin
735|222|3/7/2005|12/31/1899|"Authorization Changed to ""Yes"""|
736|239|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
737|239|3/7/2005|12/31/1899|NOTE: emailed 3/7/05|admin
738|241|3/7/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
739|241|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
740|241|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
741|242|3/7/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
742|243|3/7/2005|12/31/1899|"Status Changed To: ""Refer to Disti"""|admin
743|244|3/7/2005|12/31/1899|NOTE: left message regarding upgradin to a prototype kit|admin
744|245|3/7/2005|12/31/1899|NOTE: left message regarding upgrading to a prototype kit|admin
745|244|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
746|244|3/7/2005|12/31/1899|NOTE: left message regarding upgrading to a prototype kit|admin
747|245|3/7/2005|12/31/1899|NOTE: left message regarding upgrading to a prototype kit|admin
748|245|3/7/2005|12/31/1899|"Status Changed To: ""Pending Qualification"""|admin
749|245|3/7/2005|12/31/1899|NOTE: left message regarding upgrading to a prototype kit|admin
750|246|3/7/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
751|246|3/7/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
752|247|3/7/2005|12/31/1899|"Status Changed To: ""Rejected-No Response"""|admin
753|222|3/7/2005|12/31/1899|NOTE: sent email to Jody re: need cc# from customer -- JC.|admin
772|244|3/8/2005|12/31/1899|"Status Changed To: ""Qualified Lead"""|admin
773|244|3/8/2005|12/31/1899|"Authorization Changed to ""Yes"""|
774|172|3/8/2005|12/31/1899|"Status Changed To: ""Sales Contact - Pending"""|admin
